# ---------------------------------------------------------
# Distances associées aux critères: Euclidienne, Samal, WuPalmer
# Attributs: URI
# Seuil d'indecision: 0.15
# Seuils des critères: [35.0, 100.0], [0.6], [0.7]
# Type de la géométrie: POINT
# ---------------------------------------------------------
ID_REF;NOM_REF;NUM_CANDIDAT;ID_CANDIDAT;NOM_CANDIDAT;URI_REF;URI_CANDIDAT;Euclidienne;Samal;WuPalmer;Proba pign premier;Proba pign second;Decision;GEOM_REF;GEOM_CANDIDAT
421858;Vallée du Drac Noir ou Orcières;12;SURFACTI0000000301491713;Poste d'Orcières;"http://purl.org/choucas.ign.fr/oor#cascade";"http://purl.org/choucas.ign.fr/oor#bureau_de_poste";56.47363;0.44444;0.77778;0.00722;0.0;indécis;POINT (963530.431599375 6403862.5009189);POINT (963491.7 6403903.6)
421858;Vallée du Drac Noir ou Orcières;13;SURFACTI0000000301491714;Centre d'Incendie et de Secours d'Orcières;"http://purl.org/choucas.ign.fr/oor#cascade";"http://purl.org/choucas.ign.fr/oor#caserne_de_pompiers";42.62796;0.58333;0.77778;0.00875;0.0;indécis;POINT (963530.431599375 6403862.5009189);POINT (963524.4 6403904.7)
421858;Vallée du Drac Noir ou Orcières;14;SURFACTI0000000301491716;la Couronne de l'Ours;"http://purl.org/choucas.ign.fr/oor#cascade";"http://purl.org/choucas.ign.fr/oor#hébergement_accessible";114.73383;0.7;0.77778;0.0;0.0;indécis;POINT (963530.431599375 6403862.5009189);POINT (963415.991111111 6403870.7)
43148;Glandasse - Rocher des Heures;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#sommet";"";0.0;0.0;0.0;0.15311;0.63224;false;null;null
43148;Glandasse - Rocher des Heures;2;COURDEAU0000002000802695;le Rays;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#cours_d&apos;eau";251.96629;0.67778;2.0;0.01597;0.63224;false;POINT (894362.608959129 6411783.94109927);POINT (894175.4 6411615.3)
43148;Glandasse - Rocher des Heures;3;PAIOROGR0000000006685732;Rochers de Bourez;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#rocher";224.19983;0.41534;0.2;0.04531;0.63224;false;POINT (894362.608959129 6411783.94109927);POINT (894405.5 6412004)
43148;Glandasse - Rocher des Heures;4;PAIOROGR0000000006685737;Rocher des Heures;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#rocher";85.60578;0.07937;0.2;0.78535;0.63224;true;POINT (894362.608959129 6411783.94109927);POINT (894277.9 6411796.3)
346820;Pas de Montbrand;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#col";"";0.0;0.0;0.0;0.0;1.0;false;null;null
346820;Pas de Montbrand;2;PAIOROGR0000000007454854;Pas de Montbrand;"http://purl.org/choucas.ign.fr/oor#col";"http://purl.org/choucas.ign.fr/oor#col";90.94948;0.0;0.0;1.0;1.0;true;POINT (898500.847715684 6458411.71314507);POINT (898507.4 6458321)
146322;Saint-Nizier-du-Moucherotte - Les Volants;1;NA;NA;"http";"";0.0;0.0;0.0;0.04636;0.89546;false;null;null
146322;Saint-Nizier-du-Moucherotte - Les Volants;2;PAIE_NAT0000000007450900;la Croix Ferrée;"http";"http://purl.org/choucas.ign.fr/oor#lieu-dit";209.54953;0.86667;2.0;0.00591;0.89546;false;POINT (905810.783930618 6454381.23239799);POINT (905862.5 6454584.3)
146322;Saint-Nizier-du-Moucherotte - Les Volants;3;PAIHABIT0000000007545517;les Volants;"http";"http://purl.org/choucas.ign.fr/oor#lieu-dit";24.95868;0.16667;2.0;0.94182;0.89546;true;POINT (905810.783930618 6454381.23239799);POINT (905819 6454404.8)
146322;Saint-Nizier-du-Moucherotte - Les Volants;4;PAIHABIT0000000007545724;Pierregraine;"http";"http://purl.org/choucas.ign.fr/oor#lieu-dit";217.87576;0.8125;2.0;0.00591;0.89546;false;POINT (905810.783930618 6454381.23239799);POINT (905759 6454169.6)
1266930;Baraque de la Buffe;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#abri";"";0.0;0.0;0.0;0.0;1.0;false;null;null
1266930;Baraque de la Buffe;2;PAIHABIT0000000075657491;Baraque de la Buffe;"http://purl.org/choucas.ign.fr/oor#abri";"http://purl.org/choucas.ign.fr/oor#lieu-dit";14.3897;0.0;0.77778;1.0;1.0;true;POINT (955189.020226143 6449503.12360927);POINT (955182.4 6449515.9)
41560;Grande Ruine - Pic Maître;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#sommet";"";0.0;0.0;0.0;0.04753;0.20753;false;null;null
41560;Grande Ruine - Pic Maître;2;PAIOROGR0000002009067755;la Grande Ruine;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#sommet";51.59671;0.21111;0.0;0.56187;0.20753;true;POINT (962442.689777896 6435543.4297053);POINT (962494 6435538)
41560;Grande Ruine - Pic Maître;3;PAIOROGR0000000007456010;Pointe Brevoort;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#pic";215.02397;0.55556;0.2;0.00936;0.20753;false;POINT (962442.689777896 6435543.4297053);POINT (962368.8 6435341.5)
41560;Grande Ruine - Pic Maître;4;PAIOROGR0000000075589850;Col du Diable;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#col";259.49274;0.72222;0.5;0.00256;0.20753;false;POINT (962442.689777896 6435543.4297053);POINT (962698.6 6435586.4)
41560;Grande Ruine - Pic Maître;5;PAIOROGR0000000007456013;Pic Maître;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#pic";51.46648;0.21111;0.2;0.35434;0.20753;false;POINT (962442.689777896 6435543.4297053);POINT (962391.5 6435538.1)
41560;Grande Ruine - Pic Maître;6;PAIOROGR0000000007456012;Brèche Giraud-Lézin;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#col";126.55746;0.60101;0.5;0.00231;0.20753;false;POINT (962442.689777896 6435543.4297053);POINT (962378.6 6435434.3)
126665;Refuge du Taillefer;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#hébergement_isolé";"";0.0;0.0;0.0;0.0;1.0;false;null;null
126665;Refuge du Taillefer;2;SURFACTI0000000007463007;Refuge du Taillefer;"http://purl.org/choucas.ign.fr/oor#hébergement_isolé";"http://purl.org/choucas.ign.fr/oor#refuge";17.84145;0.0;0.09091;1.0;1.0;true;POINT (932512.768318912 6444803.74440557);POINT (932496.9 6444811.9)
38093;Col des Écrins;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#col";"";0.0;0.0;0.0;0.0;1.0;false;null;null
38093;Col des Écrins;2;PAIOROGR0000000075589972;Col des Écrins;"http://purl.org/choucas.ign.fr/oor#col";"http://purl.org/choucas.ign.fr/oor#col";23.31485;0.0;0.0;1.0;1.0;true;POINT (964790.471654307 6431738.74985968);POINT (964802.2 6431758.9)
38093;Col des Écrins;3;PAIOROGR0000000075589971;Clochetons de Bonne Pierre;"http://purl.org/choucas.ign.fr/oor#col";"http://purl.org/choucas.ign.fr/oor#pic";172.25987;0.76667;0.6;0.0;1.0;false;POINT (964790.471654307 6431738.74985968);POINT (964734.9 6431575.7)
202611;Seyes;1;NA;NA;"http";"";0.0;0.0;0.0;0.04453;0.9109400000000001;false;null;null
202611;Seyes;2;PAIHABIT0000000075658284;les Seyes;"http";"http://purl.org/choucas.ign.fr/oor#lieu-dit";9.48955;0.33333;2.0;0.95547;0.9109400000000001;true;POINT (981503.979790687 6409804.15153904);POINT (981498.1 6409811.6)
1240035;Lac des Barbeyroux;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#lac";"";0.0;0.0;0.0;0.04939;0.9012199999999999;false;null;null
1240035;Lac des Barbeyroux;2;PLANDEAU0000002000777114;Lac de Barbeyroux;"http://purl.org/choucas.ign.fr/oor#lac";"http";26.40987;0.16;2.0;0.95061;0.9012199999999999;true;POINT (947082.245874899 6404744.17124067);POINT (947056.3 6404749.1)
1203646;Décollage : Moucherotte (N);1;NA;NA;"http://purl.org/choucas.ign.fr/oor#secteur_d&apos;atterrissage_parapente";"";0.0;0.0;0.0;0.82007;0.6401399999999999;true;null;null
1203646;Décollage : Moucherotte (N);2;SURFACTI0000000333123221;Abri du Moucherotte;"http://purl.org/choucas.ign.fr/oor#secteur_d&apos;atterrissage_parapente";"http://purl.org/choucas.ign.fr/oor#abri";166.36931;0.40909;2.0;0.17993;0.6401399999999999;false;POINT (907192.154306272 6453556.92000943);POINT (907255.3 6453403)
159448;L'Arcanier;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#sommet";"";0.0;0.0;0.0;0.0;1.0;false;null;null
159448;L'Arcanier;2;COURDEAU0000002000795470;Ruisseau de la Combe Pre du Plat;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#cours_d&apos;eau";294.95001;0.91111;2.0;0.0;1.0;false;POINT (936771.555765908 6427343.13109025);POINT (936513 6427201.2)
159448;L'Arcanier;3;COURDEAU0000002000795007;Ruisseau de la Gorge;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#cours_d&apos;eau";237.93437;0.85185;2.0;0.0;1.0;false;POINT (936771.555765908 6427343.13109025);POINT (936967.6 6427208.3)
159448;L'Arcanier;4;PAIOROGR0000000007456580;l'Arcanier;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#sommet";34.6749;0.0;0.0;1.0;1.0;true;POINT (936771.555765908 6427343.13109025);POINT (936772.2 6427377.8)
159448;L'Arcanier;5;PAIOROGR0000000007456581;Brèche de Gary;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#col";279.7533;0.85185;0.5;0.0;1.0;false;POINT (936771.555765908 6427343.13109025);POINT (936761.4 6427622.7)
243403;Archinard et Chabauds;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#cascade";"";0.0;0.0;0.0;0.1015;0.0;indécis;null;null
243403;Archinard et Chabauds;2;PAIHABIT0000002002148578;Quartier de l'Auche;"http://purl.org/choucas.ign.fr/oor#cascade";"http://purl.org/choucas.ign.fr/oor#quartier";79.98965;0.82639;0.75;0.006;0.0;indécis;POINT (963530.431599375 6403862.5009189);POINT (963458.9 6403898.3)
243403;Archinard et Chabauds;3;PAIHABIT0000000287858388;Verne;"http://purl.org/choucas.ign.fr/oor#cascade";"http://purl.org/choucas.ign.fr/oor#lieu-dit";291.75443;0.92593;0.71429;0.0;0.0;indécis;POINT (963530.431599375 6403862.5009189);POINT (963620.2 6403584.9)
243403;Archinard et Chabauds;4;PAIHABIT0000000287858324;le Rival;"http://purl.org/choucas.ign.fr/oor#cascade";"http://purl.org/choucas.ign.fr/oor#lieu-dit";72.35044;0.69444;0.71429;0.00947;0.0;indécis;POINT (963530.431599375 6403862.5009189);POINT (963501.7 6403796.1)
243403;Archinard et Chabauds;5;PAIHABIT0000002002148577;Maison de l'Auche;"http://purl.org/choucas.ign.fr/oor#cascade";"http://purl.org/choucas.ign.fr/oor#lieu-dit";55.42275;0.82639;0.71429;0.02359;0.0;indécis;POINT (963530.431599375 6403862.5009189);POINT (963475.2 6403867.1)
243403;Archinard et Chabauds;6;PAIHABIT0000002002148576;les Chardousses;"http://purl.org/choucas.ign.fr/oor#cascade";"http://purl.org/choucas.ign.fr/oor#quartier";81.77901;0.68182;0.75;0.00748;0.0;indécis;POINT (963530.431599375 6403862.5009189);POINT (963476.3 6403923.8)
243403;Archinard et Chabauds;7;PAIHABIT0000000301491710;le Drac;"http://purl.org/choucas.ign.fr/oor#cascade";"http://purl.org/choucas.ign.fr/oor#quartier";285.28546;0.76852;0.75;0.0;0.0;indécis;POINT (963530.431599375 6403862.5009189);POINT (963280.8 6403724.4)
243403;Archinard et Chabauds;8;PAIHABIT0000000075658610;Pont Peyron;"http://purl.org/choucas.ign.fr/oor#cascade";"http://purl.org/choucas.ign.fr/oor#lieu-dit";247.57596;0.94444;0.71429;0.0;0.0;indécis;POINT (963530.431599375 6403862.5009189);POINT (963717.3 6403700.1)
243403;Archinard et Chabauds;9;PAIHABIT0000000075658624;Orcières;"http://purl.org/choucas.ign.fr/oor#cascade";"http://purl.org/choucas.ign.fr/oor#lieu-dit";204.40401;0.69444;0.71429;0.0;0.0;indécis;POINT (963530.431599375 6403862.5009189);POINT (963371.622642482 6403991.18935346)
243403;Archinard et Chabauds;10;SURFACTI0000000118488633;Mairie d'Orcières;"http://purl.org/choucas.ign.fr/oor#cascade";"http://purl.org/choucas.ign.fr/oor#mairie";258.5481;0.82639;0.77778;0.0;0.0;indécis;POINT (963530.431599375 6403862.5009189);POINT (963297.424908416 6403974.55)
243403;Archinard et Chabauds;11;SURFACTI0000000301491720;École Primaire Orcières;"http://purl.org/choucas.ign.fr/oor#cascade";"http://purl.org/choucas.ign.fr/oor#établissement_d&apos;enseignement";212.37451;0.81667;2.0;0.01042;0.0;indécis;POINT (963530.431599375 6403862.5009189);POINT (963346.228896104 6403968.2)
243403;Archinard et Chabauds;12;SURFACTI0000000301491713;Poste d'Orcières;"http://purl.org/choucas.ign.fr/oor#cascade";"http://purl.org/choucas.ign.fr/oor#bureau_de_poste";56.47363;0.83333;0.77778;0.02179;0.0;indécis;POINT (963530.431599375 6403862.5009189);POINT (963491.7 6403903.6)
243403;Archinard et Chabauds;13;SURFACTI0000000301491714;Centre d'Incendie et de Secours d'Orcières;"http://purl.org/choucas.ign.fr/oor#cascade";"http://purl.org/choucas.ign.fr/oor#caserne_de_pompiers";42.62796;0.80556;0.77778;0.03609;0.0;indécis;POINT (963530.431599375 6403862.5009189);POINT (963524.4 6403904.7)
243403;Archinard et Chabauds;14;SURFACTI0000000301491716;la Couronne de l'Ours;"http://purl.org/choucas.ign.fr/oor#cascade";"http://purl.org/choucas.ign.fr/oor#hébergement_accessible";114.73383;0.81944;0.77778;0.0;0.0;indécis;POINT (963530.431599375 6403862.5009189);POINT (963415.991111111 6403870.7)
40544;Trois Pucelles;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#sommet";"";0.0;0.0;0.0;0.05199;0.0;indécis;null;null
40544;Trois Pucelles;2;PAIOROGR0000000007455005;Petites Pucelles;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#rocher";273.43869;0.35714;0.2;0.02894;0.0;indécis;POINT (907433.865859795 6454982.03549218);POINT (907326.4 6454730.6)
40544;Trois Pucelles;3;PAIOROGR0000000007455004;les Trois Pucelles;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#sommet";77.03921;0.2;0.0;0.32211;0.0;indécis;POINT (907433.865859795 6454982.03549218);POINT (907508.2 6454961.8)
40544;Trois Pucelles;4;PAIOROGR0000000007455002;Grande Pucelle;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#rocher";32.12159;0.47917;0.2;0.29569;0.0;indécis;POINT (907433.865859795 6454982.03549218);POINT (907443.2 6454951.3)
40544;Trois Pucelles;5;PAIOROGR0000000007455003;Dent Gérard;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#pic";158.67734;0.85417;0.2;0.00659;0.0;indécis;POINT (907433.865859795 6454982.03549218);POINT (907298.3 6455064.5)
40544;Trois Pucelles;6;SURFACTI0000000225119202;les Trois Pucelles;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#site_d&apos;escalade";68.61788;0.2;2.0;0.21311;0.0;indécis;POINT (907433.865859795 6454982.03549218);POINT (907399.8 6455041.6)
114961;Pointe 2820 m du Vallon de la Poua;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#sommet";"";0.0;0.0;0.0;0.90805;0.8161;true;null;null
114961;Pointe 2820 m du Vallon de la Poua;2;COURDEAU0000002000790707;Torrent d'Allibrands;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#cours_d&apos;eau";228.93742;0.73593;2.0;0.09195;0.8161;false;POINT (974955.474787545 6413728.66301454);POINT (974827.7 6413538.7)
202577;Parking des Muandes (Chateauroux les Alpes);1;NA;NA;"http";"";0.0;0.0;0.0;0.12329;0.68542;false;null;null
202577;Parking des Muandes (Chateauroux les Alpes);2;EQ_RESEA0000000075595072;Parking des Muandes;"http";"http://purl.org/choucas.ign.fr/oor#parking";77.72034;0.06975;2.0;0.80871;0.68542;true;POINT (975680.02213381 6399882.47568237);POINT (975602.9 6399892.1)
202577;Parking des Muandes (Chateauroux les Alpes);3;CONSLINE0000000075654055;Passerelle des Muandes;"http";"http://purl.org/choucas.ign.fr/oor#pont";211.59866;0.2253;2.0;0.068;0.68542;false;POINT (975680.02213381 6399882.47568237);POINT (975848 6399753.8)
37372;Pic Saint Michel;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#sommet";"";0.0;0.0;0.0;0.01103;0.97794;false;null;null
37372;Pic Saint Michel;2;PAIOROGR0000000007455440;Pic Saint-Michel;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#pic";5.01456;0.2;0.2;0.98897;0.97794;true;POINT (906084.255137424 6446852.87322607);POINT (906080.9 6446856.6)
41227;Brèche des Chamois;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#col";"";0.0;0.0;0.0;0.0;0.98744;false;null;null
41227;Brèche des Chamois;2;PAIOROGR0000000007455915;Pointe Emma;"http://purl.org/choucas.ign.fr/oor#col";"http://purl.org/choucas.ign.fr/oor#pic";108.23895;0.87619;0.6;0.0;0.98744;false;POINT (961352.701185915 6437388.42857844);POINT (961354.2 6437280.2)
41227;Brèche des Chamois;3;PAIOROGR0000000007455908;Corne des Chamois;"http://purl.org/choucas.ign.fr/oor#col";"http://purl.org/choucas.ign.fr/oor#pic";110.94093;0.27778;0.6;0.0;0.98744;false;POINT (961352.701185915 6437388.42857844);POINT (961267.1 6437459)
41227;Brèche des Chamois;4;PAIOROGR0000000007455916;Brèche des Chamois;"http://purl.org/choucas.ign.fr/oor#col";"http://purl.org/choucas.ign.fr/oor#col";11.84391;0.0;0.0;0.98744;0.98744;true;POINT (961352.701185915 6437388.42857844);POINT (961341.2 6437385.6)
41227;Brèche des Chamois;5;PAIOROGR0000000007455798;Col des Chamois;"http://purl.org/choucas.ign.fr/oor#col";"http://purl.org/choucas.ign.fr/oor#col";296.57877;0.27778;0.0;0.0;0.98744;false;POINT (961352.701185915 6437388.42857844);POINT (961366.2 6437684.7)
41227;Brèche des Chamois;6;PAIOROGR0000000007455802;Pointe des Chamois;"http://purl.org/choucas.ign.fr/oor#col";"http://purl.org/choucas.ign.fr/oor#pic";197.62125;0.27778;0.6;0.0;0.98744;false;POINT (961352.701185915 6437388.42857844);POINT (961369.9 6437585.3)
38520;Brèche de la Gandolière;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#col";"";0.0;0.0;0.0;0.89636;0.7927200000000001;true;null;null
38520;Brèche de la Gandolière;2;PAIOROGR0000000007455924;Tête de la Gandolière;"http://purl.org/choucas.ign.fr/oor#col";"http://purl.org/choucas.ign.fr/oor#pic";158.25748;0.33333;0.6;0.10364;0.7927200000000001;false;POINT (957766.900494122 6436047.10838468);POINT (957730.9 6435893)
219215;Roche d'Alvau - Sommet SE;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#sommet";"";0.0;0.0;0.0;0.27312;0.45376;false;null;null
219215;Roche d'Alvau - Sommet SE;2;PAIOROGR0000002009067757;Roche d'Alvau;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#rocher";278.35565;0.06667;0.2;0.72688;0.45376;true;POINT (963640.977148796 6432814.95617746);POINT (963525 6433068)
871521;Montagne du Chapan;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#sommet";"";0.0;0.0;0.0;0.0;1.0;false;null;null
871521;Montagne du Chapan;2;PAIOROGR0000000075591300;Montagne du Chapan;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#massif";166.65239;0.0;0.33333;1.0;1.0;true;POINT (967592.766270082 6409485.85497509);POINT (967457.5 6409583.2)
106909;La Bérarde;1;NA;NA;"http";"";0.0;0.0;0.0;0.0;1.0;false;null;null
106909;La Bérarde;2;PAIHABIT0000000007547716;la Bérarde;"http";"http://purl.org/choucas.ign.fr/oor#lieu-dit";124.45517;0.0;2.0;1.0;1.0;true;POINT (959633.157526789 6431354.61940335);POINT (959727.688647269 6431435.56973833)
106909;La Bérarde;3;PAIHABIT0000002220840750;les Gorges et Bialieres;"http";"http://purl.org/choucas.ign.fr/oor#quartier";174.13649;0.88889;2.0;0.0;1.0;false;POINT (959633.157526789 6431354.61940335);POINT (959609.2 6431527.1)
106909;La Bérarde;4;PAIHABIT0000002220840751;les Arberey et Pres de Cag;"http";"http://purl.org/choucas.ign.fr/oor#quartier";152.1857;0.94286;2.0;0.0;1.0;false;POINT (959633.157526789 6431354.61940335);POINT (959740.8 6431462.2)
106909;La Bérarde;5;EQ_RESEA0000000326576621;Parking la Bérarde;"http";"http://purl.org/choucas.ign.fr/oor#parking";91.00433;0.33333;2.0;0.0;1.0;false;POINT (959633.157526789 6431354.61940335);POINT (959655.1 6431266.3)
106909;La Bérarde;6;SURFACTI0000000326576616;Centre Alpin Belge;"http";"http://purl.org/choucas.ign.fr/oor#refuge";295.90982;0.85714;2.0;0.0;1.0;false;POINT (959633.157526789 6431354.61940335);POINT (959390.8 6431524.4)
106909;La Bérarde;7;SURFACTI0000000326576620;Chalet Alpin de la Bérarde;"http";"http://purl.org/choucas.ign.fr/oor#refuge";128.80617;0.5;2.0;0.0;1.0;false;POINT (959633.157526789 6431354.61940335);POINT (959760.9 6431338.1)
106909;La Bérarde;8;SURFACTI0000000326576619;Bureau d'Information Touristique de Saint-Christophe en Oisans - la Bérarde;"http";"http://purl.org/choucas.ign.fr/oor#office_de_tourisme";99.21207;0.71429;2.0;0.0;1.0;false;POINT (959633.157526789 6431354.61940335);POINT (959728 6431325.5)
106909;La Bérarde;9;SURFACTI0000000326576615;Peloton de Gendarmerie de Haute Montagne;"http";"http://purl.org/choucas.ign.fr/oor#poste_de_gendarmerie";115.00642;0.88571;2.0;0.0;1.0;false;POINT (959633.157526789 6431354.61940335);POINT (959740.6 6431313.6)
106909;La Bérarde;10;SURFPARC0000000007451965;Réserve Naturelle de la Haute Vallée du Vénéon;"http";"http://purl.org/choucas.ign.fr/oor#réserve_naturelle";262.40488;0.85714;2.0;0.0;1.0;false;POINT (959633.157526789 6431354.61940335);POINT (959549.257866848 6431603.25)
256582;Pointe des Estaris;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#sommet";"";0.0;0.0;0.0;0.0;1.0;false;null;null
256582;Pointe des Estaris;2;COURDEAU0000002000792346;Torrent Diolon;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#cours_d&apos;eau";163.08955;0.81905;2.0;0.0;1.0;false;POINT (964478.540693988 6410427.48630096);POINT (964547.3 6410279.6)
256582;Pointe des Estaris;3;PAIOROGR0000000075591306;Pointe des Estaris;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#pic";24.99954;0.0;0.2;1.0;1.0;true;POINT (964478.540693988 6410427.48630096);POINT (964453.7 6410430.3)
157171;Cascades de Chamousset;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#cascade";"";0.0;0.0;0.0;0.9398;0.8795999999999999;true;null;null
157171;Cascades de Chamousset;2;PAIOROGR0000000006686677;Grand Chamousset;"http://purl.org/choucas.ign.fr/oor#cascade";"http://purl.org/choucas.ign.fr/oor#sommet";171.00446;0.35;0.75;0.0602;0.8795999999999999;false;POINT (918137.931834295 6399672.8195301);POINT (918271.5 6399779.6)
38585;Col de la Condamine;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#col";"";0.0;0.0;0.0;0.0;1.0;false;null;null
38585;Col de la Condamine;2;PAIOROGR0000000075590378;Col de la Condamine;"http://purl.org/choucas.ign.fr/oor#col";"http://purl.org/choucas.ign.fr/oor#col";41.76424;0.0;0.0;1.0;1.0;true;POINT (964865.243696727 6422769.50116456);POINT (964849.3 6422730.9)
38585;Col de la Condamine;3;PAIOROGR0000000075590377;Pointes de la Condamine;"http://purl.org/choucas.ign.fr/oor#col";"http://purl.org/choucas.ign.fr/oor#pic";122.85404;0.38889;0.6;0.0;1.0;false;POINT (964865.243696727 6422769.50116456);POINT (964765.7 6422697.5)
38585;Col de la Condamine;4;PAIOROGR0000000075590375;Pointe des Bœufs Rouges;"http://purl.org/choucas.ign.fr/oor#col";"http://purl.org/choucas.ign.fr/oor#pic";211.32257;0.83333;0.6;0.0;1.0;false;POINT (964865.243696727 6422769.50116456);POINT (965014.8 6422918.8)
562752;Bosse de Clapouse;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#sommet";"";0.0;0.0;0.0;0.0;1.0;false;null;null
562752;Bosse de Clapouse;2;COURDEAU0000002000792311;Torrent de Clapouse;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#cours_d&apos;eau";198.6282;0.3125;2.0;0.0;1.0;false;POINT (970892.482838015 6424546.85798523);POINT (970778.2 6424384.4)
562752;Bosse de Clapouse;3;PAIOROGR0000000075590356;Bosse de Clapouse;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#sommet";43.94062;0.0;0.0;1.0;1.0;true;POINT (970892.482838015 6424546.85798523);POINT (970856.8 6424572.5)
318622;L'Aster des Alpes - Chambres et table d'hôtes;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#gîte";"";0.0;0.0;0.0;0.71825;0.47342000000000006;true;null;null
318622;L'Aster des Alpes - Chambres et table d'hôtes;2;PAIHABIT0000000356915826;Serre de l'Aigle;"http://purl.org/choucas.ign.fr/oor#gîte";"http://purl.org/choucas.ign.fr/oor#lieu-dit";232.31271;0.59583;0.77778;0.01845;0.47342000000000006;false;POINT (980986.809438099 6399555.19229644);POINT (981219.1 6399558.4)
318622;L'Aster des Alpes - Chambres et table d'hôtes;3;PAIHABIT0000000075658818;la Béguë;"http://purl.org/choucas.ign.fr/oor#gîte";"http://purl.org/choucas.ign.fr/oor#lieu-dit";296.52335;0.95238;0.77778;0.01814;0.47342000000000006;false;POINT (980986.809438099 6399555.19229644);POINT (981041.2 6399263.7)
318622;L'Aster des Alpes - Chambres et table d'hôtes;4;PAIHABIT0000000075658817;Serre Buzard;"http://purl.org/choucas.ign.fr/oor#gîte";"http://purl.org/choucas.ign.fr/oor#lieu-dit";37.5437;0.75417;0.77778;0.24483;0.47342000000000006;false;POINT (980986.809438099 6399555.19229644);POINT (981002.5 6399589.3)
549805;Pointe de Clapouse;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#sommet";"";0.0;0.0;0.0;0.0;1.0;false;null;null
549805;Pointe de Clapouse;2;PAIOROGR0000000075590362;Pointe de Clapouse;"http://purl.org/choucas.ign.fr/oor#sommet";"http://purl.org/choucas.ign.fr/oor#pic";37.76327;0.0;0.2;1.0;1.0;true;POINT (970016.001803453 6422764.27622658);POINT (969987.2 6422788.7)
39804;Crête de Roche Bernard;1;NA;NA;"http://purl.org/choucas.ign.fr/oor#sommet";"";0.0;0.0;0.0;0.0;1.0;false;null;null
